Frame,Sub Frame,RF,BF,MG,LG,AT
1977,3,0.0131607,-0.00160217,-0.0667953,0.0984573,0.0567245
1977,4,0.0037384,-0.00419617,0.0012207,0.0542831,0.0631714
1978,0,-0.00278473,-0.00762939,0.0598145,0.0962067,0.0658417
1978,1,-0.00648499,-0.00823975,0.0229263,0.0671768,0.0614166
1978,2,-0.00934601,-0.00724792,0.0568771,0.0517654,0.0574112
1978,3,-0.00492096,-0.00736237,0.192146,0.0481796,0.0528717
1978,4,0.0062561,-0.00549316,0.158958,0.03582,0.0465775
1979,0,0.0154877,-0.00396729,-0.00640869,0.0603104,0.0523758
1979,1,0.023613,-0.00209808,-0.0827789,0.0751495,0.0645447
1979,2,0.0278854,0.000534058,0.0657654,0.0434113,0.0680923
1979,3,0.015564,0.000991821,0.0909805,0.0343704,0.0639725
1979,4,0.00232697,0.00133514,0.0938416,0.068512,0.0588608
1980,0,0.0127792,-0.000343323,0.080986,0.0511169,0.045166
1980,1,0.0154114,-0.0019455,0.0704956,0.0484467,0.0430298
1980,2,0.00812531,-0.00118256,0.0201797,0.0499725,0.0507736
1980,3,-0.00640869,-0.000495911,0.0512314,0.0522614,0.0547409
1980,4,-0.00938416,-0.000228882,0.0815964,0.0460815,0.0652695
1981,0,0.00423431,-0.00347137,0.0704575,0.0528336,0.0624847
1981,1,0.0234985,-0.00305176,0.069313,0.0522614,0.0593185
1981,2,0.019989,0.000724792,0.0666046,0.0512695,0.0587845
1981,3,0.00743866,0.00225067,0.0649643,0.0479126,0.0600433
1981,4,-0.00682831,0.00549316,0.0614929,0.0485229,0.0568771
1982,0,-0.00896454,0.00160217,0.0605011,0.0492859,0.0564957
1982,1,-0.00301361,0.0056076,0.0545883,0.0476456,0.0553513
1982,2,-0.0130844,0.00289917,0.0482178,0.0477982,0.0522995
1982,3,-0.0221634,0.00450134,0.0488663,0.0484848,0.050621
1982,4,-0.0262833,0.00213623,0.0479507,0.0481415,0.0537491
1983,0,-0.0193405,0.00236511,0.0466156,0.0492477,0.0553513
1983,1,-0.0108719,0.00278473,0.041008,0.0513458,0.0542831
1983,2,-0.0127029,0.000762939,0.0405121,0.0516891,0.0519943
1983,3,-0.00896454,0.00347137,0.0371552,0.0485611,0.0547409
1983,4,-0.00461578,0.00240326,0.0310135,0.0502396,0.0563431
1984,0,-0.00907898,0.00392914,0.0257874,0.0515366,0.0574875
1984,1,-0.0102997,0.00747681,0.0229263,0.0526047,0.0577545
1984,2,-0.011673,0.00331879,0.0218582,0.0527573,0.0553513
1984,3,-0.00991821,0.000991821,0.0246429,0.0491333,0.0553894
1984,4,-0.0138855,-0.00370026,0.0331497,0.0516891,0.0569916
1985,0,-0.0105286,0.000915527,0.0349045,0.0506592,0.0557709
1985,1,-0.00782013,-0.00179291,0.0382233,0.051651,0.0556183
1985,2,-0.00656128,-0.00247955,0.0384521,0.0507355,0.0561905
1985,3,-0.00545502,-0.00110626,0.0391769,0.0536346,0.0557709
1985,4,-0.000991821,-3.81E-05,0.0427628,0.0523758,0.0523376
1986,0,0,0.00213623,0.0440598,0.0574875,0.0530243
1986,1,0.00541687,-0.000267029,0.0469208,0.0547028,0.0514984
1986,2,0.00110626,-7.63E-05,0.0510406,0.0585556,0.0514221
1986,3,-0.00553131,0.00102997,0.0481415,0.0548935,0.0520706
1986,4,-0.00450134,0.00598907,0.0492096,0.0582504,0.0527191
1987,0,-0.00244141,0.00587463,0.0463104,0.0541687,0.0508881
1987,1,-0.00442505,0.00301361,0.0461197,0.0527573,0.0502777
1987,2,-0.00202179,0.00244141,0.0457382,0.055542,0.0557327
1987,3,0.00221252,0.00495911,0.0397491,0.0548553,0.054512
1987,4,0.00621796,0.00457764,0.0401688,0.0551987,0.0598145
1988,0,0.00762939,0.00225067,0.0386047,0.0554657,0.0563431
1988,1,0.0075531,3.81E-05,0.034523,0.0559235,0.0570679
1988,2,0.00881195,-0.0012207,0.0337982,0.0546646,0.0622177
1988,3,0.00896454,-0.00324249,0.0312805,0.0572205,0.0563812
1988,4,0.0120163,-0.00202179,0.0357056,0.0552368,0.0536728
1989,0,0.0135803,-0.00751495,0.0360489,0.0563049,0.0505447
1989,1,0.0206757,-0.00686646,0.0341415,0.0569153,0.0492096
1989,2,0.0244522,-0.00434875,0.0331879,0.0572586,0.0545502
1989,3,0.0244141,-0.00507355,0.0372696,0.0545502,0.0613785
1989,4,0.0231934,-0.00835419,0.0379562,0.056839,0.0668335
1990,0,0.0204468,-0.00873566,0.038147,0.0538254,0.0691986
1990,1,0.0214767,-0.00629425,0.0392151,0.0540161,0.0621033
1990,2,0.0202942,-0.00152588,0.0388336,0.0534821,0.0756073
1990,3,0.0165558,-0.00148773,0.0433731,0.0513458,0.0983047
1990,4,0.0136566,-0.00152588,0.0428009,0.0517654,0.0699615
1991,0,0.013504,0.0025177,0.0398254,0.0512314,0.0321579
1991,1,0.0082016,0.00148773,0.0383759,0.0484467,0.0145721
1991,2,0.00705719,0.0037384,0.0488281,0.0515366,0.0648117
1991,3,0.00411987,0.00263214,0.0553894,0.0572205,0.0676727
1991,4,0.00106812,0.00305176,0.0588608,0.0527191,0.0349426
1992,0,-0.00415802,-0.000572205,0.0615311,0.0523758,-0.00457764
1992,1,-0.00862122,-0.00530243,0.0640106,0.0512314,-0.0245285
1992,2,-0.0128174,-0.00652313,0.0681686,0.0563431,-0.00370026
1992,3,-0.0246048,-0.00385284,0.070076,0.0561905,0.0612259
1992,4,-0.0296783,-0.00423431,0.0748444,0.0556946,0.112915
1993,0,-0.0299072,-0.00537872,0.0774002,0.0563049,0.0956345
1993,1,-0.0227737,-0.00270844,0.077095,0.0523758,0.0537491
1993,2,-0.015564,-0.00392914,0.0770187,0.0524139,0.0515747
1993,3,-0.0180435,-0.0031662,0.0761795,0.0483322,0.0163269
1993,4,-0.0354385,-0.000419617,0.0740814,0.0520325,0.0272369
1994,0,-0.045166,0.00102997,0.0766373,0.0539017,0.107651
1994,1,-0.0422668,-0.00114441,0.0720978,0.0489426,0.130501
1994,2,-0.0341797,-0.00202179,0.0651932,0.0484085,0.125771
1994,3,-0.0263596,0.00232697,0.060997,0.0507355,0.0676346
1994,4,-0.0075531,0.00141144,0.0627518,0.053978,0.0821304
1995,0,0.00484467,0.000495911,0.0600433,0.0539398,0.0652313
1995,1,0.0221634,-0.00114441,0.0521469,0.0505829,0.0527191
1995,2,0.0308609,-0.000267029,0.0455093,0.0513077,0.0291824
1995,3,0.0355911,-0.000114441,0.0450897,0.0543594,0.0406647
1995,4,0.0410461,-0.000305176,0.044632,0.0556183,0.0854492
1996,0,0.0368118,-0.00209808,0.0377274,0.0566101,0.052948
1996,1,0.0350571,0.00293732,0.0330734,0.055542,-0.0509644
1996,2,0.0321198,0.000495911,0.0263977,0.054245,-0.0948334
1996,3,0.0288773,0.00125885,0.0260162,0.052681,0.0368118
1996,4,0.0244904,-0.00038147,0.0283813,0.0514984,0.090332
1997,0,0.0164032,0.00247955,0.0247955,0.0522232,0.0413895
1997,1,0.0151825,0.00392914,0.0260544,0.0580215,-0.0182343
1997,2,0.0135422,0.00450134,0.0285721,0.0592422,0.0087738
1997,3,0.00267029,0.0031662,0.031662,0.0580978,0.075798
1997,4,-3.81E-05,0.00160217,0.0270462,0.0573349,0.114975
1998,0,7.63E-05,0.00537872,0.0179672,0.0516891,0.170364
1998,1,-0.00453949,0.00728607,0.0204849,0.0514984,0.186691
1998,2,-0.00476837,0.00720978,0.0242233,0.055275,0.160027
1998,3,-0.0107956,0.00705719,0.0318909,0.0593567,0.131531
1998,4,-0.0138092,0.00469208,0.0300217,0.0579453,0.0613403
1999,0,-0.0113678,0.00377655,0.0320816,0.0496674,0.0405884
1999,1,-0.0127029,0.00415802,0.0397491,0.0521088,0.06073
1999,2,-0.0173569,0.00110626,0.037117,0.0501251,0.0503159
1999,3,-0.0160217,-0.000724792,0.0343704,0.0433731,0.0185394
1999,4,-0.0157928,0.000152588,0.0289154,0.040741,0.00778198
2000,0,-0.0140762,0.000839233,0.0330734,0.0437164,0.103226
2000,1,-0.0119781,0.000534058,0.0349045,0.0473022,0.0658798
2000,2,-0.0128555,0.0019455,0.0404739,0.0517273,-0.059433
2000,3,-0.0132751,0.000610352,0.0510025,0.0541687,-0.129814
2000,4,-0.0111771,-0.00125885,0.0613403,0.0608444,-0.0658035
2001,0,-0.00926971,-0.00419617,0.0702667,0.0666428,0.0186157
2001,1,-0.00965118,-0.00362396,0.0608444,0.0585556,0.0564957
2001,2,-0.00587463,-0.00171661,0.0535965,0.0552368,0.0691223
2001,3,-0.00602722,-0.000801086,0.0525665,0.0516891,0.0780106
2001,4,-0.00339508,0.00171661,0.0511551,0.0524521,0.0827408
2002,0,-0.00164032,0.00152588,0.0543213,0.052948,0.0938034
2002,1,-0.000686646,0.00305176,0.0504303,0.0521088,0.102158
2002,2,0.000991821,0.00484467,0.0497437,0.0524521,0.107498
2002,3,0.00209808,0.0018692,0.0494766,0.0542068,0.105171
2002,4,0.00175476,0.00270844,0.0478363,0.0545502,0.100098
2003,0,0.000419617,0.0030899,0.0466156,0.0508499,0.0922775
2003,1,0.00038147,0.0044632,0.0511551,0.0508118,0.082283
2003,2,0.00038147,0.00793457,0.0583649,0.0519943,0.0751495
2003,3,0.00228882,0.00537872,0.059166,0.0560379,0.0711441
2003,4,0.00576019,0.0100327,0.0543976,0.0549698,0.0716019
2004,0,0.00789642,0.0128555,0.0501251,0.0576019,0.0631714
2004,1,0.00946045,0.0132751,0.047493,0.0532532,0.0504684
2004,2,0.0136566,0.0122833,0.0498199,0.0527954,0.0411224
2004,3,0.01297,0.0144196,0.0505447,0.0537109,0.0365067
2004,4,0.0104523,0.0115967,0.0511551,0.0543213,0.0300217
2005,0,0.0075531,0.00999451,0.046463,0.0549698,0.0248718
2005,1,0.00682831,0.00892639,0.0489426,0.0500107,0.0151825
2005,2,0.00732422,0.00782013,0.050354,0.0524139,0.00930786
2005,3,0.00221252,0.00331879,0.0435257,0.0557327,0.00484467
2005,4,-0.00038147,0.000267029,0.0458527,0.0528336,0.00762939
2006,0,0.00183105,-0.00114441,0.0468063,0.0505066,0.0209427
2006,1,-0.00408173,-0.00232697,0.0468445,0.0477219,0.0375366
2006,2,-0.00843048,-0.0012207,0.0442886,0.0504303,0.0572205
2006,3,-0.001297,-0.00915527,0.0417709,0.0495529,0.0677872
2006,4,0.00240326,-0.0117111,0.0391388,0.0567627,0.0727081
2007,0,-0.000457764,-0.0104523,0.034523,0.0555801,0.0794601
2007,1,0.00514984,-0.0117874,0.0270462,0.0514984,0.0847244
2007,2,0.00701904,-0.0143433,0.0223541,0.0528717,0.0836182
2007,3,0.00598907,-0.0166702,0.0238037,0.0520706,0.0834656
2007,4,0.0100327,-0.0193024,0.0310898,0.0547409,0.0828934
2008,0,0.00591278,-0.0206757,0.0401688,0.0566483,0.0463104
2008,1,0.0146866,-0.0208664,0.0466919,0.0575638,0.0503922
2008,2,0.0185776,-0.0162125,0.0519562,0.0600433,0.0673676
2008,3,0.0204468,-0.0174332,0.0498199,0.0590897,0.0545502
2008,4,0.0164795,-0.0188446,0.0503922,0.0607681,0.0544739
2009,0,0.0120926,-0.0121689,0.0490952,0.055542,0.0420761
2009,1,0.00671387,-0.01091,0.0424576,0.0566101,0.0467682
2009,2,-0.00232697,-0.0107956,0.0391769,0.054245,0.0621414
2009,3,-0.00968933,-0.00801086,0.0394058,0.0504303,0.076828
2009,4,-0.0135422,-0.00377655,0.0418091,0.0483322,0.0746155
2010,0,-0.0220108,-0.00293732,0.0443649,0.0492096,0.0440216
2010,1,-0.0131607,-0.00144958,0.0444412,0.0526428,0.0594711
2010,2,-0.0111008,-0.00225067,0.04879,0.0514603,0.0543594
2010,3,-0.0174713,-0.00255585,0.0508881,0.0532913,0.0453568
2010,4,-0.0214005,0.00278473,0.0499725,0.0545502,-0.00583649
2011,0,-0.0156403,0.00339508,0.0482559,0.0531769,-0.0278854
2011,1,-0.00274658,0.00495911,0.0495529,0.0525284,-0.0112152
2011,2,-0.000572205,0.00640869,0.0572586,0.0541687,-0.00427246
2011,3,0.00263214,0.00797272,0.0564957,0.0552368,0.0183105
2011,4,-0.000534058,0.0113678,0.052681,0.0544739,0.0511169
2012,0,0.00495911,0.0103378,0.0509644,0.0498199,0.0921631
2012,1,-0.00511169,0.0136566,0.0482941,0.0518417,0.133057
2012,2,-0.00957489,0.0147629,0.0447845,0.0524902,0.160484
2012,3,-0.00827789,0.0143051,0.0448608,0.0559235,0.149612
2012,4,-0.012207,0.0104904,0.0496674,0.0551224,0.12291
2013,0,-0.0143433,0.00736237,0.0515747,0.0508881,0.107307
2013,1,-0.0126266,0.00850677,0.0502777,0.0565338,0.0675201
2013,2,-0.00728607,0.00526428,0.0481796,0.0564194,0.0603104
2013,3,-0.000801086,0.00457764,0.0483704,0.0525665,0.0809479
2013,4,0.00190735,0.00411987,0.050087,0.0524902,0.0961685
2014,0,0.000305176,0.00480652,0.0491714,0.0534058,0.0866318
2014,1,0.00923157,0.00453949,0.0513077,0.052948,0.0613022
2014,2,0.00202179,0.000343323,0.0464249,0.0520706,0.0282669
2014,3,0.000953674,0.00190735,0.0458527,0.0510788,0.0129318
2014,4,0.00823975,0.00518799,0.0440216,0.0499344,0.00915527
2015,0,0.0125504,0.00267029,0.0428772,0.0464249,0.030365
2015,1,0.0133133,0.00255585,0.0463104,0.0482178,0.0513458
2015,2,0.019455,0.000305176,0.0466919,0.0555801,0.0849152
2015,3,0.0272369,-0.00175476,0.0476837,0.0507736,0.0848007
2015,4,0.0271988,-0.00358582,0.0405502,0.0568771,0.0734711
2016,0,0.0242233,-0.00484467,0.0415802,0.056076,0.0392151
2016,1,0.0217438,-0.00148773,0.041275,0.0529861,0.0509262
2016,2,0.0112152,-0.0038147,0.0416183,0.0540924,0.0374222
2016,3,0.00427246,-0.00408173,0.0364685,0.0497818,-0.052948
2016,4,-0.00198364,-0.00881195,0.0361252,0.0532532,-0.059967
2017,0,0.000343323,-0.00659943,0.039444,0.0547791,-0.10067
2017,1,-0.00297546,-0.00564575,0.0415802,0.0590134,-0.110512
2017,2,0.00286102,-0.00499725,0.0450516,0.0606537,-0.0136566
2017,3,0.010643,-0.00606537,0.0443268,0.0569534,0.0174713
2017,4,0.0142288,-0.00236511,0.043335,0.0561905,0.0419235
2018,0,0.0106049,-0.00179291,0.0413895,0.0541687,0.112228
2018,1,0.00411987,0.000953674,0.0453568,0.0538635,0.0945282
2018,2,-0.00377655,0.0019455,0.0470734,0.0563812,0.0683594
2018,3,-0.00946045,0.00541687,0.0458527,0.0557327,0.102348
2018,4,-0.0166321,0.00926971,0.0490189,0.0582504,0.145226
2019,0,-0.0234985,0.00965118,0.0474167,0.0517654,0.149536
2019,1,-0.0222015,0.00770569,0.0475311,0.0485992,0.140495
2019,2,-0.0233841,0.00953674,0.0468445,0.0484848,0.151978
2019,3,-0.0259781,0.00835419,0.046463,0.0488281,0.162849
2019,4,-0.0278091,0.0117493,0.0453568,0.0507736,0.178833
2020,0,-0.019989,0.00663757,0.0479126,0.0523376,0.168762
2020,1,-0.0107574,-0.00106812,0.0470734,0.0506592,0.118408
2020,2,-0.0063324,-0.00270844,0.051384,0.0526047,0.083046
2020,3,-0.000572205,-0.00576019,0.0528717,0.0575256,0.0782776
2020,4,0.00171661,-0.0125504,0.0524139,0.0533676,0.0266647
2021,0,0.00289917,-0.00808716,0.050087,0.0514603,-0.0115967
2021,1,0.00408173,-0.000801086,0.0544357,0.0572968,-0.0560379
2021,2,0.00431061,0.001297,0.0510406,0.0569916,-0.0651932
2021,3,0.00392914,0.00183105,0.0487518,0.0559998,-0.0190735
2021,4,0.00484467,0.00411987,0.0448608,0.0507355,-0.00328064
2022,0,0.010643,0.00694275,0.0477982,0.0525665,-0.0619125
2022,1,0.0125885,0.0110626,0.0469971,0.0540543,-0.0737762
2022,2,0.00743866,0.00144958,0.0470734,0.0508499,-0.0204086
2022,3,0.000572205,-0.00038147,0.0473785,0.0545883,0.0291061
2022,4,0.00762939,-0.000648499,0.0509644,0.0547791,0.0901794
2023,0,0.00637054,-0.00579834,0.0511551,0.0532532,0.103455
2023,1,0.000305176,-0.00457764,0.045433,0.0524139,0.123482
2023,2,0.000228882,-0.00652313,0.0469971,0.0524139,0.132561
2023,3,0.000839233,-0.0141525,0.0463104,0.050621,0.13279
2023,4,0.000686646,-0.0147629,0.0452805,0.0540161,0.132942
2024,0,0.00267029,-0.00816345,0.0437927,0.051651,0.1091
2024,1,0.00534058,-0.00526428,0.043335,0.0531006,0.048027
2024,2,0.00873566,-0.00709534,0.0452805,0.0548553,0.045433
2024,3,0.0113297,-0.00637054,0.0466919,0.0568008,0.0605774
2024,4,0.0107956,-0.00366211,0.0452805,0.0534058,0.0492859
2025,0,0.00682831,-0.00392914,0.0415039,0.0509644,0.0445175
2025,1,-0.00526428,-0.00106812,0.0429535,0.0539017,0.0356674
2025,2,-0.0138474,-0.00324249,0.0459671,0.0566864,0.0291061
2025,3,-0.0186157,-0.00297546,0.0484848,0.0550079,0.030098
2025,4,-0.0260544,-0.000114441,0.0441742,0.0558853,0.0437164
2026,0,-0.0218582,0.00488281,0.043335,0.0553894,0.0521851
2026,1,-0.0134277,0.0111771,0.0441742,0.0527191,0.0616074
2026,2,-0.00347137,0.00972748,0.0450134,0.0507736,0.0714493
2026,3,-0.000343323,0.0149155,0.0385666,0.0504684,0.0614548
2026,4,0.0087738,0.0120544,0.039711,0.0534439,0.0644684
2027,0,0.017128,0.00984192,0.0384903,0.0533676,0.0716782
2027,1,0.0156403,0.0130844,0.0407028,0.0529861,0.0587845
2027,2,0.0151443,0.0160217,0.0416946,0.0529099,0.0494766
2027,3,0.018158,0.0225067,0.045166,0.0561142,0.0379944
2027,4,0.00858307,0.0224686,0.0449753,0.0544739,0.0450134
2028,0,0.00667572,0.0167084,0.0445938,0.0498581,0.0515366
2028,1,0.0063324,0.0101471,0.0452805,0.0505447,0.0294495
2028,2,0.00473022,0.00263214,0.042572,0.0521088,0.0308609
2028,3,0.00782013,-0.00537872,0.0458527,0.0540924,0.045433
2028,4,0.00198364,-0.00679016,0.0463867,0.0542831,0.071106
2029,0,-0.00511169,7.63E-05,0.04673,0.0572586,0.070343
2029,1,-0.00831604,0.00164032,0.0484848,0.0553894,0.0392151
2029,2,-0.0164032,-0.000648499,0.0447464,0.0494385,0.0125885
2029,3,-0.0255585,0.00209808,0.0442123,0.0502396,0.0120544
2029,4,-0.0320435,0.00480652,0.0483704,0.0543594,0.0643158
2030,0,-0.0323486,0.00377655,0.0508499,0.0537109,0.0867462
2030,1,-0.0304031,0.00274658,0.0485992,0.0527191,0.112076
2030,2,-0.0281143,0.000190735,0.0466537,0.050354,0.125198
2030,3,-0.0193787,0.00431061,0.0447083,0.0522614,0.103836
2030,4,-0.0094223,0.00305176,0.0429153,0.0519943,0.056076
2031,0,-0.00377655,0.000457764,0.0447464,0.0502396,-0.0100708
2031,1,-0.000953674,-0.00286102,0.0473785,0.0518417,-0.0457001
2031,2,0.00278473,-0.00087738,0.051918,0.0574493,-0.0100327
2031,3,0.014801,-0.00408173,0.051384,0.0563431,0.0235748
2031,4,0.018425,-0.00659943,0.0482559,0.0553131,0.0575638
2032,0,0.0229645,-0.0121689,0.04879,0.0558472,0.0928116
2032,1,0.0231171,-0.0185013,0.0479889,0.0561905,0.0939178
2032,2,0.0250244,-0.0251389,0.0468445,0.0555038,0.101433
2032,3,0.0359726,-0.0268936,0.047493,0.0550079,0.10807
2032,4,0.0457382,-0.0261688,0.0455856,0.0513077,0.0891113
2033,0,0.0563431,-0.0220871,0.0436401,0.0541306,0.0711441
2033,1,0.0553131,-0.0238419,0.0466537,0.0546646,0.0322342
2033,2,0.0468826,-0.0193405,0.0419617,0.0540924,-0.00988007
2033,3,0.0390244,-0.0159836,0.0417709,0.0523376,0.0342941
2033,4,0.0352859,-0.0213242,0.0415421,0.0550842,0.0611115
2034,0,0.0328064,-0.0136566,0.0413895,0.0542068,0.0806046
2034,1,0.0283813,-0.00442505,0.0410843,0.0547028,0.0984573
2034,2,0.0217056,-0.000915527,0.0420761,0.0526428,0.111389
2034,3,0.0169754,0.00762939,0.046196,0.0518417,0.105896
2034,4,0.0128174,0.0113678,0.0440979,0.0494003,0.0857162
2035,0,0.00862122,0.0155258,0.0452423,0.0513077,0.0488663
2035,1,0.0043869,0.0182724,0.0436401,0.0532913,0.00144958
2035,2,-0.00408173,0.0150299,0.0396729,0.0538635,-0.00087738
2035,3,-0.0180054,0.0136948,0.0383759,0.0551987,0.0839233
2035,4,-0.0270844,0.00900269,0.0418472,0.0489807,0.133781
2036,0,-0.0362778,-0.000534058,0.038147,0.0507355,0.0788498
2036,1,-0.0383377,-0.00370026,0.0428391,0.0509644,0.00221252
2036,2,-0.0392151,-0.00106812,0.0471878,0.0528717,-0.127487
2036,3,-0.0413132,-0.000343323,0.051384,0.052948,-0.051651
2036,4,-0.0465393,0.000305176,0.0534439,0.0537491,-0.0186539
2037,0,-0.0490952,0.00213623,0.0564194,0.0596619,-0.0104523
2037,1,-0.051918,0.0030899,0.0471115,0.057869,0.0238419
2037,2,-0.0592804,0.00480652,0.0495911,0.0537872,0.0616074
2037,3,-0.0562668,0.00705719,0.0497818,0.0534058,0.102043
2037,4,-0.0521469,0.00831604,0.0494003,0.0508881,0.1371
2038,0,-0.0491714,0.0094223,0.0487518,0.0515747,0.166512
2038,1,-0.0419235,0.00629425,0.0460052,0.0521088,0.167084
2038,2,-0.0386047,0.00274658,0.0421143,0.0501633,0.154572
2038,3,-0.0337219,0.0038147,0.0445938,0.0501633,0.155029
2038,4,-0.0227356,0.00404358,0.043602,0.0528717,0.135002
2039,0,-0.0131607,0.000839233,0.048027,0.0551605,0.070343
2039,1,-0.00270844,0.00171661,0.0527573,0.0576401,-0.0247574
2039,2,0.00247955,0.00179291,0.0495148,0.0544739,-0.133934
2039,3,0.00713348,0.00461578,0.0429916,0.052948,-0.0879288
2039,4,0.010643,0.00473022,0.0432587,0.0543594,0.0220871
2040,0,0.0184631,0.00247955,0.0440979,0.0506592,0.0690079
2040,1,0.0202179,0.00164032,0.0411987,0.0491714,0.103607
2040,2,0.0217056,0.000190735,0.0453186,0.0551987,0.112534
2040,3,0.0254822,0.00209808,0.0456619,0.0511551,0.110359
2040,4,0.0301361,0.00164032,0.0434113,0.0549316,0.0867462
2041,0,0.0346756,0.00350952,0.044136,0.0548935,0.062027
2041,1,0.0304413,0.0018692,0.0458145,0.0564957,0.0557709
2041,2,0.0440216,-0.000610352,0.0398636,0.0517654,0.0566483
2041,3,0.0730515,-0.000839233,0.0416946,0.0517654,0.0520706
2041,4,0.0877762,0.00259399,0.0428009,0.0513077,0.0569534
2042,0,0.0841904,0.00282288,0.0418854,0.0532913,0.0531769
2042,1,0.0745392,-0.00133514,0.0444031,0.0546646,0.0444412
2042,2,0.0582123,0.000839233,0.0492477,0.0542831,0.0557327
2042,3,0.0489807,-0.00175476,0.0473404,0.0553894,0.0697327
2042,4,0.0419617,-0.000915527,0.0440598,0.051918,0.0516891
2043,0,0.0339127,-0.00457764,0.0447083,0.0478363,0.0481033
2043,1,0.0278473,-0.00312805,0.0489044,0.0537109,0.0513458
2043,2,0.021019,-0.00549316,0.0501251,0.0557327,0.0403214
2043,3,0.0114441,-0.00328064,0.0509644,0.0590515,0.0183105
2043,4,-0.00267029,-0.00526428,0.0502014,0.0565338,0.0305939
2044,0,-0.0201416,-0.00423431,0.0496674,0.0570297,0.0219727
2044,1,-0.0304794,0.00236511,0.0489426,0.0547791,0.00038147
2044,2,-0.0377655,0.000915527,0.0493622,0.0553894,-0.0310516
2044,3,-0.0449371,0.000534058,0.0494766,0.055542,-0.0622559
2044,4,-0.0536346,0.00175476,0.04673,0.0544357,-0.0163269
2045,0,-0.0577545,0.00957489,0.0447083,0.052681,0.0382614
2045,1,-0.0570297,0.0117493,0.0471497,0.0553131,0.0852966
2045,2,-0.0556564,0.00694275,0.04673,0.0564575,0.104446
2045,3,-0.0495529,0.00610352,0.0457382,0.0526428,0.114555
2045,4,-0.0532532,0.00751495,0.0498199,0.0509644,0.121193
2046,0,-0.0547791,0.00423431,0.0501633,0.0528717,0.132217
2046,1,-0.0536346,0.00637054,0.0497818,0.0540543,0.1577
2046,2,-0.0584793,0.00110626,0.0480652,0.0533676,0.147476
2046,3,-0.0598145,0.000152588,0.0487137,0.0525665,0.13607
2046,4,-0.0488281,-0.000190735,0.0521088,0.0554657,0.0862122
2047,0,-0.035553,-0.00244141,0.0561142,0.0491333,0.0566864
2047,1,-0.0278091,-0.00240326,0.0479889,0.053978,0.0556564
2047,2,-0.0115204,-0.00293732,0.0431061,0.0588226,0.0693512
2047,3,0.00209808,-0.00591278,0.0376129,0.0551987,0.0676346
2047,4,0.0127029,-0.00682831,0.034523,0.0556183,0.0496292
2048,0,0.0264359,-0.00377655,0.03582,0.0515747,0.024147
2048,1,0.0397873,-0.00598907,0.0328064,0.0510788,-0.0326538
2048,2,0.0520325,-0.00228882,0.0378799,0.0539017,-0.0297546
2048,3,0.059967,-0.000686646,0.0385666,0.0522614,0.0433731
2048,4,0.0520706,-0.00175476,0.0392532,0.0524902,0.0782776
2049,0,0.0434875,-0.000114441,0.0407028,0.0559616,0.0926208
2049,1,0.0386429,-0.001297,0.0388336,0.0529861,0.118065
2049,2,0.0419998,-0.00301361,0.0362396,0.0531006,0.0987625
